Date,AdjClose,Target
2025-12-24,116.88,127.66
2025-12-25,118.04,127.66
2025-12-26,117.93,127.66
2025-12-27,118.78,127.66
2025-12-28,118.84,127.66
2025-12-29,118.78,127.66
2025-12-30,118.70,127.66
2025-12-31,117.90,127.66
2026-01-01,116.97,127.66
2026-01-02,117.25,127.66
2026-01-03,118.28,127.66
2026-01-04,119.15,127.66
2026-01-05,118.69,127.66
2026-01-06,119.45,127.66
2026-01-07,119.24,127.66
2026-01-08,118.28,127.66
2026-01-09,117.76,127.66
2026-01-10,116.77,127.66
2026-01-11,116.28,127.66
2026-01-12,116.53,127.66
2026-01-13,116.89,127.66
2026-01-14,117.65,127.66
2026-01-15,117.65,127.66
2026-01-16,117.65,127.66
2026-01-17,118.80,127.66
2026-01-18,118.85,127.66
2026-01-19,119.66,127.66
2026-01-20,120.40,127.66
2026-01-21,119.91,127.66
2026-01-22,120.13,127.66
2026-01-23,120.71,127.66
2026-01-24,121.33,127.66
2026-01-25,122.26,127.66
2026-01-26,121.47,127.66
2026-01-27,121.46,127.66
2026-01-28,121.02,127.66
2026-01-29,121.95,127.66
2026-01-30,122.10,127.66
2026-01-31,121.84,127.66
2026-02-01,121.49,127.66
2026-02-02,122.30,127.66
2026-02-03,122.26,127.66
2026-02-04,123.16,127.66
2026-02-05,122.82,127.66
2026-02-06,123.50,127.66
2026-02-07,123.08,127.66
2026-02-08,123.91,127.66
2026-02-09,123.48,127.66
2026-02-10,123.62,127.66
2026-02-11,123.42,127.66
2026-02-12,122.43,127.66
2026-02-13,122.00,127.66
2026-02-14,115.00,130.00
