Date,AdjClose,Target
2025-12-29,57.22,63.83
2025-12-30,57.40,63.83
2025-12-31,57.43,63.83
2026-01-01,57.96,63.83
2026-01-02,57.63,63.83
2026-01-03,57.46,63.83
2026-01-04,57.75,63.83
2026-01-05,57.68,63.83
2026-01-06,57.29,63.83
2026-01-07,56.85,63.83
2026-01-08,57.40,63.83
2026-01-09,56.85,63.83
2026-01-10,56.98,63.83
2026-01-11,56.51,63.83
2026-01-12,56.82,63.83
2026-01-13,56.47,63.83
2026-01-14,56.26,63.83
2026-01-15,55.83,63.83
2026-01-16,55.49,63.83
2026-01-17,55.66,63.83
2026-01-18,55.50,63.83
2026-01-19,55.34,63.83
2026-01-20,55.27,63.83
2026-01-21,55.36,63.83
2026-01-22,55.17,63.83
2026-01-23,55.62,63.83
2026-01-24,55.36,63.83
2026-01-25,54.95,63.83
2026-01-26,54.84,63.83
2026-01-27,54.71,63.83
2026-01-28,54.99,63.83
2026-01-29,55.18,63.83
2026-01-30,54.96,63.83
2026-01-31,54.64,63.83
2026-02-01,54.94,63.83
2026-02-02,54.52,63.83
2026-02-03,54.37,63.83
2026-02-04,54.87,63.83
2026-02-05,54.88,63.83
2026-02-06,55.42,63.83
2026-02-07,55.61,63.83
2026-02-08,55.39,63.83
2026-02-09,54.83,63.83
2026-02-10,54.75,63.83
2026-02-11,54.74,63.83
2026-02-12,54.82,63.83
2026-02-13,55.11,63.83
2026-02-14,60.00,65.00
