Date,AdjClose,Target
2025-10-22,430.08,451.20
2025-10-23,428.61,451.20
2025-10-24,428.50,451.20
2025-10-25,431.59,451.20
2025-10-26,430.78,451.20
2025-10-27,428.62,451.20
2025-10-28,427.32,451.20
2025-10-29,426.57,451.20
2025-10-30,424.07,451.20
2025-10-31,425.09,451.20
2025-11-01,429.25,451.20
2025-11-02,430.52,451.20
2025-11-03,429.64,451.20
2025-11-04,431.95,451.20
2025-11-05,432.12,451.20
2025-11-06,433.64,451.20
2025-11-07,435.73,471.36
2025-11-08,437.72,471.36
2025-11-09,440.96,471.36
2025-11-10,440.42,471.36
2025-11-11,439.55,471.36
2025-11-12,442.55,471.36
2025-11-13,440.84,471.36
2025-11-14,444.58,471.36
2025-11-15,441.86,471.36
2025-11-16,442.88,471.36
2025-11-17,440.38,471.36
2025-11-18,437.12,471.36
2025-11-19,437.15,471.36
2025-11-20,439.19,471.36
2025-11-21,438.99,471.36
2025-11-22,442.37,471.36
2025-11-23,445.25,471.36
2025-11-24,443.63,471.36
2025-11-25,447.63,471.36
2025-11-26,448.70,471.36
2025-11-27,445.21,471.36
2025-11-28,441.70,471.36
2025-11-29,438.54,471.36
2025-11-30,439.70,471.36
2025-12-01,436.30,471.36
2025-12-02,436.99,471.36
2025-12-03,441.06,471.36
2025-12-04,440.23,471.36
2025-12-05,442.76,471.36
2025-12-06,441.11,471.36
2025-12-07,439.23,471.36
2025-12-08,442.59,471.36
2025-12-09,443.72,471.36
2025-12-10,447.88,471.36
2025-12-11,450.25,471.36
2025-12-12,451.25,471.36
2025-12-13,449.76,471.36
2025-12-14,446.35,471.36
2025-12-15,448.18,471.36
2025-12-16,446.80,471.36
2025-12-17,451.05,471.36
2025-12-18,452.70,471.36
2025-12-19,452.20,471.36
2025-12-20,455.57,471.36
2025-12-21,457.84,471.36
2025-12-22,457.40,471.36
2025-12-23,458.73,471.36
2025-12-24,460.14,471.36
2025-12-25,458.55,471.36
2025-12-26,461.56,471.36
2025-12-27,459.02,471.36
2025-12-28,456.77,471.36
2025-12-29,454.34,471.36
2025-12-30,458.16,471.36
2025-12-31,459.68,471.36
2026-01-01,463.14,471.36
2026-01-02,465.27,471.36
2026-01-03,465.14,471.36
2026-01-04,461.11,471.36
2026-01-05,462.91,471.36
2026-01-06,462.30,471.36
2026-01-07,460.61,471.36
2026-01-08,459.58,471.36
2026-01-09,459.60,471.36
2026-01-10,456.58,471.36
2026-01-11,454.74,471.36
2026-01-12,452.08,471.36
2026-01-13,450.94,471.36
2026-01-14,447.38,471.36
2026-01-15,451.45,471.36
2026-01-16,453.57,471.36
2026-01-17,457.64,471.36
2026-01-18,461.78,471.36
2026-01-19,463.58,471.36
2026-01-20,467.56,471.36
2026-01-21,471.25,471.36
2026-01-22,467.85,471.36
2026-01-23,468.12,471.36
2026-01-24,471.89,471.36
2026-01-25,471.92,471.36
2026-01-26,467.92,471.36
2026-01-27,464.53,471.36
2026-01-28,465.37,471.36
2026-01-29,468.74,471.36
2026-01-30,466.54,471.36
2026-01-31,465.99,471.36
2026-02-01,462.52,471.36
2026-02-02,460.95,471.36
2026-02-03,458.09,471.36
2026-02-04,455.13,471.36
2026-02-05,454.25,471.36
2026-02-06,458.21,471.36
2026-02-07,457.73,471.36
2026-02-08,459.81,471.36
2026-02-09,456.21,471.36
2026-02-10,456.25,471.36
2026-02-11,455.41,471.36
2026-02-12,455.18,471.36
2026-02-13,452.86,471.36
2026-02-14,420.00,480.00
