Date,AdjClose,Target
2025-11-04,30.56,24.44
2025-11-05,30.36,24.44
2025-11-06,30.32,24.44
2025-11-07,30.30,25.53
2025-11-08,30.09,25.53
2025-11-09,30.12,25.53
2025-11-10,30.10,25.53
2025-11-11,30.30,25.53
2025-11-12,30.26,25.53
2025-11-13,30.14,25.53
2025-11-14,30.15,25.53
2025-11-15,30.07,25.53
2025-11-16,30.22,25.53
2025-11-17,30.15,25.53
2025-11-18,30.19,25.53
2025-11-19,29.92,25.53
2025-11-20,30.03,25.53
2025-11-21,30.12,25.53
2025-11-22,30.16,25.53
2025-11-23,30.11,25.53
2025-11-24,30.34,25.53
2025-11-25,30.10,25.53
2025-11-26,30.36,25.53
2025-11-27,30.47,25.53
2025-11-28,30.20,25.53
2025-11-29,30.37,25.53
2025-11-30,30.49,25.53
2025-12-01,30.24,25.53
2025-12-02,30.43,25.53
2025-12-03,30.16,25.53
2025-12-04,29.97,25.53
2025-12-05,30.15,25.53
2025-12-06,30.25,25.53
2025-12-07,30.45,25.53
2025-12-08,30.41,25.53
2025-12-09,30.19,25.53
2025-12-10,30.34,25.53
2025-12-11,30.48,25.53
2025-12-12,30.68,25.53
2025-12-13,30.40,25.53
2025-12-14,30.62,25.53
2025-12-15,30.89,25.53
2025-12-16,31.14,25.53
2025-12-17,31.04,25.53
2025-12-18,30.91,25.53
2025-12-19,30.65,25.53
2025-12-20,30.92,25.53
2025-12-21,31.01,25.53
2025-12-22,30.74,25.53
2025-12-23,30.63,25.53
2025-12-24,30.43,25.53
2025-12-25,30.36,25.53
2025-12-26,30.63,25.53
2025-12-27,30.87,25.53
2025-12-28,30.60,25.53
2025-12-29,30.55,25.53
2025-12-30,30.54,25.53
2025-12-31,30.67,25.53
2026-01-01,30.82,25.53
2026-01-02,30.57,25.53
2026-01-03,30.30,25.53
2026-01-04,30.11,25.53
2026-01-05,30.33,25.53
2026-01-06,30.59,25.53
2026-01-07,30.67,25.53
2026-01-08,30.60,25.53
2026-01-09,30.45,25.53
2026-01-10,30.62,25.53
2026-01-11,30.75,25.53
2026-01-12,30.49,25.53
2026-01-13,30.49,25.53
2026-01-14,30.61,25.53
2026-01-15,30.88,25.53
2026-01-16,30.70,25.53
2026-01-17,30.43,25.53
2026-01-18,30.50,25.53
2026-01-19,30.77,25.53
2026-01-20,30.65,25.53
2026-01-21,30.86,25.53
2026-01-22,30.81,25.53
2026-01-23,30.93,25.53
2026-01-24,30.99,25.53
2026-01-25,30.89,25.53
2026-01-26,30.69,25.53
2026-01-27,30.53,25.53
2026-01-28,30.50,25.53
2026-01-29,30.42,25.53
2026-01-30,30.57,25.53
2026-01-31,30.69,25.53
2026-02-01,30.56,25.53
2026-02-02,30.82,25.53
2026-02-03,30.79,25.53
2026-02-04,31.00,25.53
2026-02-05,31.11,25.53
2026-02-06,31.02,25.53
2026-02-07,31.20,25.53
2026-02-08,31.26,25.53
2026-02-09,31.48,25.53
2026-02-10,31.61,25.53
2026-02-11,31.41,25.53
2026-02-12,31.30,25.53
2026-02-13,31.25,25.53
2026-02-14,28.00,26.00
