Date,AdjClose,Target
2025-09-24,181.75,183.30
2025-09-25,181.88,183.30
2025-09-26,181.46,183.30
2025-09-27,182.38,183.30
2025-09-28,183.07,183.30
2025-09-29,182.31,183.30
2025-09-30,182.44,183.30
2025-10-01,182.77,183.30
2025-10-02,181.93,183.30
2025-10-03,181.33,183.30
2025-10-04,181.07,183.30
2025-10-05,181.20,183.30
2025-10-06,181.27,183.30
2025-10-07,182.47,183.30
2025-10-08,181.27,183.30
2025-10-09,181.04,183.30
2025-10-10,180.01,183.30
2025-10-11,179.94,183.30
2025-10-12,179.07,183.30
2025-10-13,180.26,183.30
2025-10-14,179.28,183.30
2025-10-15,177.68,183.30
2025-10-16,178.17,183.30
2025-10-17,177.49,183.30
2025-10-18,178.23,183.30
2025-10-19,178.42,183.30
2025-10-20,179.74,183.30
2025-10-21,181.23,183.30
2025-10-22,181.93,183.30
2025-10-23,180.19,183.30
2025-10-24,181.39,183.30
2025-10-25,179.84,183.30
2025-10-26,179.28,183.30
2025-10-27,180.25,183.30
2025-10-28,178.75,183.30
2025-10-29,180.07,183.30
2025-10-30,179.00,183.30
2025-10-31,178.58,183.30
2025-11-01,179.85,183.30
2025-11-02,179.10,183.30
2025-11-03,177.44,183.30
2025-11-04,178.63,183.30
2025-11-05,177.22,183.30
2025-11-06,177.64,183.30
2025-11-07,179.22,191.49
2025-11-08,179.83,191.49
2025-11-09,178.18,191.49
2025-11-10,176.58,191.49
2025-11-11,174.94,191.49
2025-11-12,176.18,191.49
2025-11-13,176.37,191.49
2025-11-14,177.81,191.49
2025-11-15,176.83,191.49
2025-11-16,178.04,191.49
2025-11-17,177.05,191.49
2025-11-18,177.52,191.49
2025-11-19,176.64,191.49
2025-11-20,175.25,191.49
2025-11-21,174.64,191.49
2025-11-22,173.98,191.49
2025-11-23,175.00,191.49
2025-11-24,174.58,191.49
2025-11-25,174.99,191.49
2025-11-26,176.05,191.49
2025-11-27,176.59,191.49
2025-11-28,175.87,191.49
2025-11-29,175.52,191.49
2025-11-30,177.04,191.49
2025-12-01,176.09,191.49
2025-12-02,174.80,191.49
2025-12-03,173.73,191.49
2025-12-04,173.49,191.49
2025-12-05,174.40,191.49
2025-12-06,174.49,191.49
2025-12-07,175.66,191.49
2025-12-08,176.66,191.49
2025-12-09,176.07,191.49
2025-12-10,177.54,191.49
2025-12-11,177.32,191.49
2025-12-12,176.91,191.49
2025-12-13,175.66,191.49
2025-12-14,174.29,191.49
2025-12-15,175.40,191.49
2025-12-16,174.93,191.49
2025-12-17,173.32,191.49
2025-12-18,173.87,191.49
2025-12-19,174.54,191.49
2025-12-20,174.72,191.49
2025-12-21,175.24,191.49
2025-12-22,175.68,191.49
2025-12-23,174.51,191.49
2025-12-24,175.29,191.49
2025-12-25,174.40,191.49
2025-12-26,172.70,191.49
2025-12-27,174.33,191.49
2025-12-28,174.02,191.49
2025-12-29,174.62,191.49
2025-12-30,173.47,191.49
2025-12-31,172.57,191.49
2026-01-01,173.92,191.49
2026-01-02,175.53,191.49
2026-01-03,176.47,191.49
2026-01-04,177.76,191.49
2026-01-05,178.98,191.49
2026-01-06,179.80,191.49
2026-01-07,180.73,191.49
2026-01-08,179.78,191.49
2026-01-09,179.91,191.49
2026-01-10,180.76,191.49
2026-01-11,180.36,191.49
2026-01-12,180.92,191.49
2026-01-13,181.41,191.49
2026-01-14,182.46,191.49
2026-01-15,181.53,191.49
2026-01-16,182.06,191.49
2026-01-17,181.76,191.49
2026-01-18,180.53,191.49
2026-01-19,181.63,191.49
2026-01-20,182.52,191.49
2026-01-21,182.50,191.49
2026-01-22,184.07,191.49
2026-01-23,183.84,191.49
2026-01-24,183.44,191.49
2026-01-25,185.04,191.49
2026-01-26,186.40,191.49
2026-01-27,185.01,191.49
2026-01-28,183.59,191.49
2026-01-29,183.47,191.49
2026-01-30,183.80,191.49
2026-01-31,182.61,191.49
2026-02-01,182.06,191.49
2026-02-02,181.18,191.49
2026-02-03,179.82,191.49
2026-02-04,180.43,191.49
2026-02-05,178.83,191.49
2026-02-06,178.22,191.49
2026-02-07,177.65,191.49
2026-02-08,179.12,191.49
2026-02-09,178.13,191.49
2026-02-10,179.40,191.49
2026-02-11,178.11,191.49
2026-02-12,177.67,191.49
2026-02-13,178.41,191.49
2026-02-14,170.00,195.00
