Date,AdjClose,Target
2025-12-17,199.69,211.13
2025-12-18,199.43,211.13
2025-12-19,199.67,211.13
2025-12-20,198.09,211.13
2025-12-21,196.64,211.13
2025-12-22,196.67,211.13
2025-12-23,195.91,211.13
2025-12-24,195.17,211.13
2025-12-25,195.98,211.13
2025-12-26,196.46,211.13
2025-12-27,197.89,211.13
2025-12-28,197.25,211.13
2025-12-29,195.79,211.13
2025-12-30,196.64,211.13
2025-12-31,195.37,211.13
2026-01-01,195.43,211.13
2026-01-02,194.10,211.13
2026-01-03,193.35,211.13
2026-01-04,191.62,211.13
2026-01-05,191.24,211.13
2026-01-06,192.33,211.13
2026-01-07,190.66,211.13
2026-01-08,192.37,211.13
2026-01-09,192.22,211.13
2026-01-10,191.71,211.13
2026-01-11,190.43,211.13
2026-01-12,191.69,211.13
2026-01-13,191.28,211.13
2026-01-14,193.03,211.13
2026-01-15,194.84,211.13
2026-01-16,195.66,211.13
2026-01-17,197.65,211.13
2026-01-18,197.63,211.13
2026-01-19,197.09,211.13
2026-01-20,196.84,211.13
2026-01-21,196.91,211.13
2026-01-22,195.93,211.13
2026-01-23,196.39,211.13
2026-01-24,195.75,211.13
2026-01-25,196.47,211.13
2026-01-26,195.08,211.13
2026-01-27,193.91,211.13
2026-01-28,192.40,211.13
2026-01-29,191.77,211.13
2026-01-30,193.69,211.13
2026-01-31,192.68,211.13
2026-02-01,192.35,211.13
2026-02-02,193.29,211.13
2026-02-03,193.48,211.13
2026-02-04,192.67,211.13
2026-02-05,192.27,211.13
2026-02-06,191.58,211.13
2026-02-07,190.02,211.13
2026-02-08,191.03,211.13
2026-02-09,191.31,211.13
2026-02-10,191.34,211.13
2026-02-11,192.22,211.13
2026-02-12,193.90,211.13
2026-02-13,195.74,211.13
2026-02-14,195.00,215.00
